parcel_id,district,land_type,area_ha,num_title_holders,circle_rate_lakh,market_rate_lakh,rate_deviation_pct,active_court_stays,deed_mismatch,gram_sabha_pending,is_forest,rr_required,infra_proximity_km,delay_months,risk_score,risk_level
PCL-MP-1644,Jabalpur,Agricultural,33.45,6,37.11,83.31,124.5,1,0,0,0,1,11.2,22.7,71,High
PCL-MP-1645,Sehore,Forest/Eco-sensitive,33.04,1,47.89,67.6,41.2,0,1,1,1,1,41.2,21.4,67,High
PCL-MP-1646,Bhopal,Agricultural,81.91,2,45.94,80.59,75.4,0,0,0,0,1,4.2,8.3,26,Low
PCL-MP-1647,Indore,Agricultural,83.76,4,70.69,110.59,56.4,0,0,0,0,1,21.2,10.2,32,Low
PCL-MP-1648,Ujjain,Private Commercial,55.68,2,25.05,57.7,130.3,1,0,0,0,1,16.1,17.9,56,Medium
PCL-MP-1649,Sehore,Agricultural,14.14,2,50.55,77.0,52.3,2,0,0,0,0,12.9,18.6,58,Medium
PCL-MP-1650,Raisen,Agricultural,43.16,6,100.13,232.39,132.1,1,0,0,0,1,30.0,23.0,72,High
PCL-MP-1651,Sehore,Agricultural,77.73,3,79.95,76.19,-4.7,0,0,0,0,1,18.9,6.1,19,Low
PCL-MP-1652,Jabalpur,Forest/Eco-sensitive,64.93,1,91.92,173.84,89.1,2,0,0,1,1,16.2,29.8,93,High
PCL-MP-1653,Dewas,Agricultural,71.41,1,35.6,52.94,48.7,2,0,0,0,0,30.8,16.3,51,Medium
PCL-MP-1654,Jabalpur,Agricultural,8.1,5,93.72,119.09,27.1,0,0,0,0,0,2.1,4.8,15,Low
PCL-MP-1655,Sehore,Agricultural,17.07,7,34.43,46.55,35.2,0,1,0,0,1,33.4,17.0,53,Medium
PCL-MP-1656,Jabalpur,Forest/Eco-sensitive,48.25,1,74.99,152.35,103.2,1,0,0,1,0,12.7,18.6,58,Medium
PCL-MP-1657,Jabalpur,Forest/Eco-sensitive,52.42,4,25.17,39.5,56.9,0,0,0,1,1,38.1,14.7,46,Medium
PCL-MP-1658,Raisen,Agricultural,57.97,8,67.12,114.11,70.0,1,1,0,0,0,24.2,23.7,74,High
PCL-MP-1659,Dewas,Agricultural,48.82,1,109.17,139.43,27.7,0,0,0,0,0,9.3,3.5,11,Low
PCL-MP-1660,Dewas,Agricultural,53.4,2,27.37,43.14,57.6,1,0,0,0,0,11.5,9.6,30,Low
PCL-MP-1661,Ujjain,Agricultural,28.69,4,105.2,218.27,107.5,0,0,0,0,1,26.3,14.7,46,Medium
PCL-MP-1662,Bhopal,Government Wasteland,77.96,4,51.63,112.51,117.9,2,0,0,0,1,13.9,27.8,87,High
PCL-MP-1663,Jabalpur,Agricultural,4.91,7,59.14,109.12,84.5,1,0,0,0,0,28.3,21.1,66,High
PCL-MP-1664,Raisen,Agricultural,67.69,2,53.87,124.41,130.9,0,0,0,0,1,9.1,13.4,42,Medium
PCL-MP-1665,Bhopal,Private Commercial,71.55,2,79.18,104.65,32.2,0,0,0,0,1,11.3,7.7,24,Low
PCL-MP-1666,Ujjain,Agricultural,11.29,7,68.62,130.03,89.5,1,0,0,0,0,7.0,19.8,62,Medium
PCL-MP-1667,Dewas,Agricultural,1.18,3,29.87,50.34,68.5,0,0,0,0,0,19.3,7.0,22,Low
PCL-MP-1668,Indore,Government Wasteland,54.63,2,91.75,132.6,44.5,0,0,0,0,0,27.2,4.8,15,Low
PCL-MP-1669,Dewas,Private Commercial,35.88,2,33.91,75.29,122.0,0,0,0,0,0,28.9,10.2,32,Low
PCL-MP-1670,Jabalpur,Agricultural,53.22,4,65.86,135.94,106.4,0,0,0,0,1,18.3,14.4,45,Medium
PCL-MP-1671,Bhopal,Agricultural,3.04,2,37.1,58.94,58.9,0,0,0,0,0,16.5,5.4,17,Low
PCL-MP-1672,Bhopal,Agricultural,24.51,4,100.26,199.75,99.2,1,1,0,0,1,38.0,26.2,82,High
PCL-MP-1673,Jabalpur,Agricultural,55.84,2,53.76,67.46,25.5,0,0,0,0,1,8.1,6.4,20,Low
PCL-MP-1674,Sehore,Government Wasteland,84.81,4,99.66,104.12,4.5,1,0,0,0,1,17.3,12.5,39,Medium
PCL-MP-1675,Jabalpur,Agricultural,4.4,4,97.63,134.39,37.7,2,0,0,0,0,13.0,20.8,65,High
PCL-MP-1676,Indore,Tribal Schedule V,82.33,10,42.79,45.7,6.8,0,0,1,0,1,33.9,18.2,57,Medium
PCL-MP-1677,Raisen,Private Commercial,15.63,3,69.67,115.01,65.1,0,0,0,0,1,28.9,8.6,27,Low
PCL-MP-1678,Ujjain,Private Commercial,3.59,2,101.07,162.27,60.6,2,0,0,0,0,17.3,21.1,66,High
PCL-MP-1679,Dewas,Private Commercial,11.85,1,50.08,85.25,70.2,2,0,0,0,0,15.5,20.5,64,Medium
PCL-MP-1680,Raisen,Private Commercial,35.06,4,51.95,78.16,50.5,2,0,0,0,1,4.2,25.9,81,High
PCL-MP-1681,Jabalpur,Agricultural,23.86,4,33.36,35.14,5.3,2,1,0,0,1,14.0,24.0,75,High
PCL-MP-1682,Ujjain,Forest/Eco-sensitive,71.94,2,84.98,203.71,139.7,0,0,0,1,0,0.9,11.8,37,Low
PCL-MP-1683,Ujjain,Government Wasteland,80.42,1,65.12,110.27,69.3,0,0,0,0,1,10.6,9.9,31,Low
PCL-MP-1684,Jabalpur,Agricultural,20.25,8,86.41,139.9,61.9,0,0,0,0,1,34.8,15.4,48,Medium
PCL-MP-1685,Raisen,Tribal Schedule V,3.04,5,74.09,84.17,13.6,0,1,0,0,0,15.6,8.3,26,Low
PCL-MP-1686,Raisen,Agricultural,64.1,5,52.72,51.86,-1.6,0,0,0,0,1,42.9,6.7,21,Low
PCL-MP-1687,Sehore,Tribal Schedule V,48.99,9,108.31,134.96,24.6,1,1,1,0,1,20.6,32.0,100,High
PCL-MP-1688,Dewas,Agricultural,9.31,3,27.73,54.05,94.9,2,1,0,0,0,43.4,28.5,89,High
PCL-MP-1689,Jabalpur,Private Commercial,38.92,3,69.08,82.84,19.9,0,0,0,0,1,5.4,6.4,20,Low
PCL-MP-1690,Sehore,Agricultural,63.3,7,106.18,234.15,120.5,2,0,0,0,0,21.6,25.9,81,High
PCL-MP-1691,Sehore,Agricultural,61.07,8,48.41,46.51,-3.9,2,0,0,0,0,23.9,20.2,63,Medium
PCL-MP-1692,Sehore,Tribal Schedule V,39.39,12,28.32,30.65,8.2,0,0,1,0,0,35.8,16.3,51,Medium
PCL-MP-1693,Ujjain,Agricultural,21.55,7,63.92,145.14,127.1,1,0,0,0,0,11.2,23.0,72,High
PCL-MP-1694,Ujjain,Agricultural,75.08,5,81.67,85.49,4.7,0,0,0,0,0,18.8,4.5,14,Low
PCL-MP-1695,Dewas,Agricultural,9.39,6,59.86,71.17,18.9,2,1,0,0,0,28.9,23.7,74,High
PCL-MP-1696,Jabalpur,Forest/Eco-sensitive,32.71,4,97.74,149.07,52.5,2,0,1,1,0,22.1,32.0,100,High
PCL-MP-1697,Indore,Forest/Eco-sensitive,37.49,4,94.74,205.61,117.0,2,1,1,1,1,17.9,32.0,100,High
PCL-MP-1698,Bhopal,Forest/Eco-sensitive,1.45,3,38.05,55.9,46.9,2,0,1,1,0,31.5,31.7,99,High
PCL-MP-1699,Jabalpur,Forest/Eco-sensitive,56.27,1,58.2,81.31,39.7,2,0,0,1,0,17.2,18.2,57,Medium
PCL-MP-1700,Indore,Agricultural,1.86,1,109.09,156.96,43.9,1,0,0,0,0,39.8,12.2,38,Medium
PCL-MP-1701,Indore,Forest/Eco-sensitive,4.22,1,94.33,133.75,41.8,0,0,0,1,0,18.1,6.1,19,Low
PCL-MP-1702,Raisen,Agricultural,18.56,6,52.49,51.01,-2.8,0,1,0,0,1,10.3,13.1,41,Medium
PCL-MP-1703,Sehore,Agricultural,6.19,4,59.94,123.65,106.3,1,0,0,0,0,35.7,17.3,54,Medium
PCL-MP-1704,Ujjain,Private Commercial,21.79,1,75.99,180.33,137.3,0,0,0,0,0,31.4,6.7,21,Low
PCL-MP-1705,Jabalpur,Agricultural,72.46,8,30.74,29.99,-2.4,0,0,0,0,1,33.5,12.5,39,Medium
PCL-MP-1706,Sehore,Private Commercial,84.02,2,26.8,54.95,105.0,2,0,0,0,1,4.0,27.2,85,High
PCL-MP-1707,Indore,Agricultural,17.77,1,45.24,90.56,100.2,0,0,0,0,0,6.5,9.0,28,Low
PCL-MP-1708,Dewas,Private Commercial,64.76,4,80.08,109.57,36.8,1,0,0,0,1,24.5,17.3,54,Medium
PCL-MP-1709,Indore,Tribal Schedule V,59.34,6,76.69,115.28,50.3,1,1,0,0,1,9.1,24.0,75,High
PCL-MP-1710,Jabalpur,Government Wasteland,79.78,2,32.8,59.35,80.9,0,0,0,0,1,4.0,11.8,37,Low
PCL-MP-1711,Jabalpur,Agricultural,36.33,4,50.76,90.65,78.6,0,0,0,0,0,21.9,6.7,21,Low
PCL-MP-1712,Dewas,Agricultural,14.68,8,60.93,111.72,83.4,2,0,0,0,0,21.9,29.8,93,High
PCL-MP-1713,Bhopal,Forest/Eco-sensitive,78.37,2,71.99,86.73,20.5,0,0,1,1,1,21.9,14.7,46,Medium
PCL-MP-1714,Dewas,Agricultural,40.15,3,102.87,98.35,-4.4,0,0,0,0,1,18.5,4.5,14,Low
PCL-MP-1715,Jabalpur,Agricultural,41.87,2,59.75,60.13,0.6,0,0,0,0,1,9.1,5.1,16,Low
PCL-MP-1716,Raisen,Government Wasteland,65.67,3,68.32,113.31,65.9,0,0,0,0,1,41.7,9.9,31,Low
PCL-MP-1717,Bhopal,Government Wasteland,31.04,1,84.29,158.95,88.6,1,0,0,0,1,27.3,17.0,53,Medium
PCL-MP-1718,Jabalpur,Tribal Schedule V,1.54,4,79.77,181.83,127.9,1,0,1,0,1,19.3,27.5,86,High
PCL-MP-1719,Dewas,Private Commercial,45.56,4,74.82,150.7,101.4,0,0,0,0,0,5.4,10.2,32,Low
PCL-MP-1720,Sehore,Forest/Eco-sensitive,29.6,2,47.87,60.02,25.4,0,0,1,1,1,22.4,17.9,56,Medium
PCL-MP-1721,Raisen,Private Commercial,55.81,4,39.5,58.98,49.3,0,1,0,0,1,42.7,17.0,53,Medium
PCL-MP-1722,Raisen,Private Commercial,18.46,2,30.01,36.46,21.5,0,0,0,0,0,18.7,2.2,7,Low
PCL-MP-1723,Ujjain,Private Commercial,7.24,1,57.11,77.17,35.1,0,0,0,0,0,21.8,1.0,3,Low
PCL-MP-1724,Jabalpur,Forest/Eco-sensitive,1.3,3,88.9,85.39,-3.9,0,0,1,1,0,23.7,13.4,42,Medium
PCL-MP-1725,Ujjain,Agricultural,41.56,6,76.37,109.82,43.8,0,0,0,0,1,11.2,13.4,42,Medium
PCL-MP-1726,Dewas,Forest/Eco-sensitive,32.48,1,107.9,239.1,121.6,0,1,0,1,1,37.7,19.8,62,Medium
PCL-MP-1727,Bhopal,Tribal Schedule V,24.12,14,88.87,116.45,31.0,0,0,0,0,1,29.9,19.8,62,Medium
PCL-MP-1728,Bhopal,Government Wasteland,81.41,3,26.41,38.88,47.2,1,0,0,0,1,27.5,15.7,49,Medium
PCL-MP-1729,Bhopal,Agricultural,79.85,8,108.88,238.75,119.3,0,0,0,0,1,9.2,19.8,62,Medium
PCL-MP-1730,Indore,Tribal Schedule V,74.54,14,67.89,77.08,13.5,0,0,0,0,1,39.4,18.6,58,Medium
PCL-MP-1731,Bhopal,Private Commercial,46.19,2,42.99,87.79,104.2,0,1,0,0,1,32.4,17.9,56,Medium
PCL-MP-1732,Indore,Government Wasteland,28.09,4,90.14,114.44,27.0,1,0,0,0,1,6.5,13.8,43,Medium
PCL-MP-1733,Bhopal,Forest/Eco-sensitive,28.62,2,104.2,214.78,106.1,0,0,1,1,0,33.3,17.9,56,Medium
PCL-MP-1734,Raisen,Forest/Eco-sensitive,66.84,4,93.72,119.41,27.4,2,1,0,1,0,33.6,29.1,91,High
PCL-MP-1735,Ujjain,Agricultural,32.63,1,51.42,92.84,80.6,1,0,0,0,0,36.0,15.7,49,Medium
PCL-MP-1736,Ujjain,Agricultural,56.59,4,34.06,32.81,-3.7,0,0,0,0,0,13.7,3.8,12,Low
PCL-MP-1737,Indore,Private Commercial,12.83,1,75.9,106.1,39.8,0,1,0,0,0,44.9,9.0,28,Low
PCL-MP-1738,Jabalpur,Private Commercial,53.83,2,67.08,132.21,97.1,1,0,0,0,0,9.9,15.7,49,Medium
PCL-MP-1739,Jabalpur,Forest/Eco-sensitive,78.51,2,97.83,196.12,100.5,1,0,1,1,1,18.0,26.2,82,High
PCL-MP-1740,Raisen,Forest/Eco-sensitive,84.18,4,58.24,99.9,71.5,1,1,0,1,1,6.3,26.9,84,High
PCL-MP-1741,Ujjain,Agricultural,79.47,5,63.89,75.86,18.7,1,0,0,0,1,10.2,13.1,41,Medium
PCL-MP-1742,Jabalpur,Agricultural,55.53,6,86.71,154.75,78.5,1,1,0,0,0,19.5,23.4,73,High
PCL-MP-1743,Bhopal,Agricultural,40.54,1,34.97,59.36,69.7,1,1,0,0,0,11.4,13.8,43,Medium
PCL-MP-1744,Bhopal,Agricultural,41.79,3,80.49,120.28,49.4,0,0,0,0,1,35.1,11.2,35,Low
PCL-MP-1745,Dewas,Private Commercial,38.11,1,35.2,37.66,7.0,0,0,0,0,1,1.5,1.9,6,Low
PCL-MP-1746,Sehore,Government Wasteland,41.02,1,92.52,112.19,21.3,0,0,0,0,1,25.9,5.8,18,Low
PCL-MP-1747,Ujjain,Forest/Eco-sensitive,16.12,1,58.47,124.85,113.5,0,0,1,1,0,24.5,17.6,55,Medium
PCL-MP-1748,Ujjain,Forest/Eco-sensitive,10.99,2,107.08,241.09,125.1,1,1,1,1,0,36.1,30.7,96,High
PCL-MP-1749,Indore,Forest/Eco-sensitive,7.92,3,97.37,97.44,0.1,0,0,1,1,0,24.7,12.2,38,Medium
